SEQ_ARTICULO,ARTICULO,REF_ALTERNATIVA,SEQ_CLIPRO,GRUPO,FAMILIA,SUBFAMILIA,FABRICANTE,NOMBRE,NOMBRE_ABR,NOMBRE_PRO,TIPO_ALMACEN,TIPO_IVA,IMPORTACION,DTO_CIAL,FEC_ALTA,FEC_BAJA,FEC_BAJA_COM,COD_BARRA,COD_BCAJA,UDS_ENV,UDS_MINIMA,PESO_UNIDAD,PESO_CAJA,UNID_PALET,PESO_PALET,FORMATO,ATR1_FORMATO,ATR2_FORMATO,ATR3_FORMATO,ATR4_FORMATO,ATR5_FORMATO,ATR6_FORMATO,CLAVE_DTO,DTO_FIJO,STOCK,MARGEN,CTA_VENTAS,CTA_COMPRAS,OBSER,SEQ_MARGEN,UNID_MEDIDA,NUM_PLANO,COD_CATEGORIA,GRUPED,ART_RAPEL,GRUPOFAB,STOCKPROV,UGV,SUBIDA,IMAGEN,NWPROD,LOTE,MP CAMISA,MP VASTAGO,MP VARILLAS,MP CABEZA PISTON,MP TAPA GUIA,MP TAPA TRASERA,DIM CAMISA,DIM VASTAGO,DIM VARILLAS,DIM CABEZA PISTON,DIM TAPA GUIA,DIM TAPA TRASERA
247590,70250A0200P743,70250A0200P743,,4,141,,,CIL 70250A0200P743,CIL 70250A0200P743,,1,2,,,16/10/2012 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
247628,ES125A0080P751,ES125A0080P751,,5,140,,,CILINDRO ES125A0080P751,CILINDRO ES125A0080P,,1,2,,,31/10/2012 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
247667,20063A0750P754,20063A0750P754,,5,140,,,CIL 20063A0750P754,CIL 20063A0750P754,,1,2,,,13/11/2012 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cil. Doble Vástago, Escuadra larga esp. (acero, pie roscado M12) montadas con pie hacia exterior",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
247761,41080A0050P362,41080A0050P362,,5,140,,,CIL 41080A0050P362,CIL 41080A0050P362,,1,2,,,27/11/2012 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
247816,ES035N0030P758,ES035N0030P758,,3,140,,,CILINDRO ES035N0030P758,CILINDRO ES035N0030P,,1,2,,,12/12/2012 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
247861,70200A0750P766,70200A0750P766,,4,138,,,CIL 70200A0750P766,CIL 70200A0750P766,,1,2,,,03/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
247886,40080A0165P659,40080A0165P659,,4,150,,,CIL 40080A0165P659,CIL 40080A0165P659,,1,2,,,08/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Fuelle estándar, Tirantes Varilla Rosc., Horquilla ""AG"", Zuncho ""AE"" Cota EG=210 mm, Válvula 5/2 1/4"" 220V AC",,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
247891,41063A0080P769,41063A0080P769,,5,140,,,CIL 41063A0080P769,CIL 41063A0080P769,,1,2,,,09/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
247892,20160A1600P773,20160A1600P773,,1,140,,,CIL 20160A1600P773,CIL 20160A1600P773,,1,2,,,10/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
247897,20200A1300P768,20200A1300P768,,1,140,,,CIL 20200A1300P768,CIL 20200A1300P768,,1,2,,,10/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
247898,20200A1000P770,20200A1000P770,,1,140,,,CIL 20200A1000P770,CIL 20200A1000P770,,1,2,,,10/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
247899,20160A0900P774,20160A0900P774,,1,140,,,CIL 20160A0900P774,CIL 20160A0900P774,,1,2,,,10/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
247900,20200A0900P771,20200A0900P771,,1,140,,,CIL 20200A0900P771,CIL 20200A0900P771,,1,2,,,10/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
247901,20200A0800P772,20200A0800P772,,1,140,,,CIL 20200A0800P772,CIL 20200A0800P772,,1,2,,,10/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
247902,20160A0500P776,20160A0500P776,,1,140,,,CIL 20160A0500P776,CIL 20160A0500P776,,1,2,,,10/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
247945,20125A0500P777,20125A0500P777,,5,140,,,CIL 20125A0500P777,CIL 20125A0500P777,,1,2,,,15/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
247946,20250A1600P778,20250A1600P778,,5,140,,,CILINDRO 20250A1600P778,CILINDRO 20250A1600P,,1,2,,,15/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
247949,70320A1500P780,70320A1500P780,,5,140,,,CIL 70320A1500P780,CIL 70320A1500P780,,1,2,,,15/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
247954,70320A1200P779,70320A1200P779,,5,140,,,CIL 70320A1200P779,CIL 70320A1200P779,,1,2,,,15/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248011,20063A1700P783,20063A1700P783,,5,140,,,CIL 20063A1700P783,CIL 20063A1700P783,,1,2,,,25/01/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248043,40050A0080P748,40050A0080P748,,4,150,,,CILINDRO GUIADO S/P 40050A0080P748,CILINDRO GUIADO S/P,,1,2,,,01/02/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
248108,20125A0290P787,20125A0290P787,,2,127,,,CIL 20125A0290P787,CIL 20125A0290P787,,1,2,,,06/02/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
248109,ES150A0130P902,ES150A0130P902,,5,140,,,CIL ES150A0130P902,CIL ES150A0130P902,,1,2,,,07/02/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248196,20050A0100P789,20050A0100P789,,5,140,,,CIL 20050A0100P789,CIL 20050A0100P789,,1,2,,,25/02/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248210,40080A0150P787,40080A0150P787,,4,150,,,CIL 40080A0150P787,CIL 40080A0150P787,,1,2,,,27/02/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
248248,70200A0275P788,70200A0275P788,,4,139,,,CIL 70200A0275P788,CIL 70200A0275P788,,1,2,,,27/02/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
248279,40100A0320P790,40100A0320P790,,4,186,,,CIL 40100A0320P790,CIL 40100A0320P790,,1,2,,,06/03/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
248338,40100A0270P805,40100A0270P805,,4,186,,,CIL 40100A0270P805,CIL 40100A0270P805,,1,2,,,22/03/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
248379,100012A0065P785,100012A0065P785,,650,550,,,CIL. HIDRAULICO REF. 100012A0065P785,CIL. HIDRAULICO REF.,,1,2,,,10/04/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,60,,1.0,N,1.0,,,,,,,,,,,,,,,,
248438,20200A0500P822,20200A0500P822,,1,140,,,CIL 20200A0500P822,CIL 20200A0500P822,,1,2,,,22/04/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
248456,40125A0320P823,40125A0320P823,,4,186,,,CIL 40125A0320P823,CIL 40125A0320P823,,1,2,,,23/04/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
248468,ES032A0150P811,ES032A0150P811,,5,140,,,CIL ES032A0150P811,CIL ES032A0150P811,,1,2,,,29/04/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248499,40063A1300P832,40063A1300P832,,5,140,,,CIL 40063A1300P832,CIL 40063A1300P832,,1,2,,,08/05/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248525,20250A1600P839,20250A1600P839,,5,140,,,CILINDRO 20250A1600P839,CILINDRO 20250A1600P,,1,2,,,17/05/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248528,20063A0200P572,20063A0200P572,,5,140,,,CIL 20063A0200P572,CIL 20063A0200P572,,1,2,,,20/05/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
248535,20125A0150P132,20125A0150P132,,5,140,,,CILINDRO 20125A0150P132,CILINDRO 20125A0150P,,1,2,,,23/05/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248658,20160A0400P843,20160A0400P843,,1,140,,,CIL 20160A0400P843,CIL 20160A0400P843,,1,2,,,11/06/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
248682,41032A0150P853,41032A0150P853,,5,140,,,CIL 41032A0150P853,CIL 41032A0150P853,,1,2,,,14/06/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248683,41032A0200P854,41032A0200P854,,5,140,,,CIL 41032A0200P854,CIL 41032A0200P854,,1,2,,,14/06/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248703,41032A0500P850,41032A0500P850,,5,140,,,CIL 41032A0500P850,CIL 41032A0500P850,,1,2,,,19/06/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248786,41050A0600P864,41050A0600P864,,5,140,,,CIL 41050A0600P864,CIL 41050A0600P864,,1,2,,,05/07/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248945,30125A0200P882,30125A0200P882,,5,140,,,CIL 30125A0200P882,CIL 30125A0200P882,,1,2,,,09/09/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248947,ES400A0600P661,ES400A0600P661,,5,140,,,CILINDRO ES400A0600P661,CILINDRO ES400A0600P,,1,2,,,10/09/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
248949,20160A0075P884,20160A0075P884,,5,140,,,CIL. 20160A0075P884,CIL. 20160A0075P884,,1,2,,,09/09/1999 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
248963,70080A0325P885,70080A0325P885,,5,140,,,CIL 70080A0325P885,CIL 70080A0325P885,,1,2,,,16/09/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249102,40125A0340P874,40125A0340P874,,4,186,,,CIL 40125A0340P874,CIL 40125A0340P874,,1,2,,,17/10/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
249103,40100A0190P873,40100A0190P873,,4,150,,,CIL 40100A0190P873,CIL 40100A0190P873,,1,2,,,17/10/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
249104,70200A0300P899,70200A0300P899,,4,139,,,CIL 70200A0300P899,CIL 70200A0300P899,,1,2,,,18/10/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Vástago más largo (fuelle), Fuelle, Cab. Rótula, Zuncho (Cota EG=368.5 mm), Sop. Zuncho",,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
249107,70200A0904P901,70200A0904P901,,5,140,,,CIL 70200A0904P901,CIL 70200A0904P901,,1,2,,,22/10/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249208,20350N0900P907,20350N0900P907,,5,140,,,CIL 20350N0900P907,CIL 20350N0900P907,,1,2,,,14/11/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa, Tapas, Pistón (sulf.) acero, Artic. Macho esp. acero ""AC"", Toma Tapa Guía 1 1/4""",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249215,ES200AT0454P908,ES200AT0454P908,,5,140,,,CIL ES200AT0454P908,CIL ES200AT0454P908,,1,2,,,14/11/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Todo Acero, Tapa Trasera/Charnela (2 orejetas soldadas)",,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
249259,40050A0100P914,40050A0100P914,,4,150,,,CILINDRO S/P 40050A0100P914  (VALVULA 5/2 VIAS),CILINDRO S/P 40050A0,,1,2,,,21/11/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
249272,70250A0160P795,70250A0160P795,,4,141,,,CIL 70250A0160P795,CIL 70250A0160P795,,1,2,,,28/11/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Cromada, Vástago sobredimensionado y Zuncho SB70AE25 Cota EG=290 mm",,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
249284,20100A0150P924,20100A0150P924,,5,140,,,CIL 20100A0150P924,CIL 20100A0150P924,,1,2,,,20/07/1999 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
249320,20160A0200P927,20160A0200P927,,1,140,,,CIL 20160A0200P927,CIL 20160A0200P927,,1,2,,,12/12/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
249323,70200A0421P930,70200A0421P930,,4,139,,,CIL 70200A0421P930,CIL 70200A0421P930,,1,2,,,16/12/2013 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Todo Acero, Vitón, Zuncho Cota EG=187 mm, Cab. Rótula C70AH16",,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
249347,20040N0025P928,20040N0025P928,,5,140,,,CIL 20040N0025P928,CIL 20040N0025P928,,1,2,,,23/12/2013 0:00,,,,,1.0,1.0,1.0,,,,,,,,,,,,N,S,,,,"Vástago, Tirantes, Contratuerca y Tuercas/ Arandelas Inox., Zuncho acero, Pintura Epoxi.",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249431,ES400A0800P799,ES400A0800P799,,5,140,,,CILINDRO ES400A0800P799,CILINDRO ES400A0800P,,1,2,,,16/01/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,Camisa Cromada y Zuncho,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249433,ES125A0040P935,ES125A0040P935,,5,140,,,CIL ES125A0040P935,CIL ES125A0040P935,,1,2,,,17/01/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249438,70125A0170P937,70125A0170P937,,4,137,,,CIL 70125A0170P937,CIL 70125A0170P937,,1,2,,,22/01/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa, Tapas y Pistón de Acero, G70AW12 y C70AH12 de Acero, Alta Temperatura.",,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
249504,20200A0500P070,20200A0500P070,,1,140,,,CIL 20200A0500P070,CIL 20200A0500P070,,1,2,,,29/01/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Estándar CNOMO, Camisa Cromada, Fuelle, Zuncho Cota Q=450 mm, Horquilla",,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
249550,20125A0160P820,20125A0160P820,,5,140,,,CILINDRO 20125A0160P820,CILINDRO 20125A0160P,,1,2,,,04/02/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Aluminio, Tapas Guía y Trasera acero, Horquilla ""/14"", Charnela ""AW"" acero, NBR",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249626,30160A0480P947,30160A0480P947,,5,140,,,CIL 30160A0480P947,CIL 30160A0480P947,,1,2,,,17/02/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Cromada, Tapas y Cab. Pistón acero, Brida delantera especial.",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249638,100040A0070P949,100040A0070P949,,0,550,,,CIL. HIDRAULICO REF.- MDA 40/25 C=70 C-C,CIL. HIDRAULICO REF.,,1,2,,,20/05/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,60,,1.0,N,1.0,,,,,,,,,,,,,,,,
249703,70160A0220P954,70160A0220P954,,4,138,,,CIL 70160A0220P954,CIL 70160A0220P954,,1,2,,,06/03/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa, Tapas y Cab. Pistón acero, Vitón",,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
249775,41040A0025P957,41040A0025P957,,4,150,,,CIL 41040A0025P957,CIL 41040A0025P957,,1,2,,,21/03/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Mickey Mouse, Sop. Fijación Artic. B70AN04, Charnela Hembra G70AD04, Cab. Rótula C70AH04, Bloqueo Vástago",,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
249776,41050A0400P959,41050A0400P959,,4,150,,,CIL 41050A0400P959,CIL 41050A0400P959,,1,2,,,21/03/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Mickey Mouse, Zuncho 0001/50, Soporte Zuncho B70AF05",,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
249777,41050A0750P960,41050A0750P960,,4,150,,,CIL 41050A0750P960,CIL 41050A0750P960,,1,2,,,21/03/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Mickey Mouse, Zuncho 0001/50, Soporte Zuncho B70AF05",,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
249778,41050A0520P961,41050A0520P961,,4,150,,,CIL 41050A0520P961,CIL 41050A0520P961,,1,2,,,21/03/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Mickey Mouse, Zuncho 0001/50, Soporte Zuncho B70AF05",,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
249818,ES250A0114P964,ES250A0114P964,,5,140,,,CILINDRO ES250A0114P964,CILINDRO ES250A0114P,,1,2,,,26/03/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa cromada, Tapas, Pistón acero, Sop. Guía (ext. cuadrado), Rosca Tirantes M18 fina (paso 1.5 mm)",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249819,ES250A0051P965,ES250A0051P965,,5,140,,,CILINDRO ES250A0051P965,CILINDRO ES250A0051P,,1,2,,,26/03/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa cromada, Tapas, Pistón acero, Sop. Guía (ext. cuadrado), Rosca Tirantes M18 fina (paso 1.5 mm)",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249820,ES250A0051P966,ES250A0051P966,,5,140,,,CILINDRO ES250A0051P966,CILINDRO ES250A0051P,,1,2,,,26/03/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa cromada, Tapas, Pistón acero, Sop. Guía (ext. cuadrado), Rosca Tirantes M18 fina (paso 1.5 mm)",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249922,ES350A0428P967,ES350A0428P967,,5,140,,,CIL ES350A0428P967,CIL ES350A0428P967,,1,2,,,15/04/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Todo acero, NBR, Camisa cromada, Horquilla especial, Zuncho, Pistón Sulfinizado.",,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
249923,ES350A0340P968,ES350A0340P968,,5,140,,,CIL ES350A0340P968,CIL ES350A0340P968,,1,2,,,15/04/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Todo acero, NBR, Camisa cromada, Horquilla y Artic. Macho especial ""AC"", Zuncho, Pistón Sulfinizado.",,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
249952,ES350A0110P969,ES350A0110P969,,5,140,,,CIL ES350A0110P969,CIL ES350A0110P969,,1,2,,,16/04/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Todo acero, NBR, Camisa cromada, Pistón Sulfinizado.",,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
249981,ES160A0335P972,ES160A0335P972,,5,140,,,CIL ES160A0335P972,CIL ES160A0335P972,,1,2,,,23/04/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Cromada, Tapas y Cab. Pistón acero, Tapa Guía/Zuncho, Sop. Zuncho especiales (allen), Horquilla Macho acero.",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
249998,ES160A0359P973,ES160A0359P973,,5,140,,,CIL ES160A0359P973,CIL ES160A0359P973,,1,2,,,24/04/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Cromada, Tapas y Cab. Pistón acero, Tapa Trasera/Charnela Hembra (tipo ""AD""), Horquilla Hembra especial acero.",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
250005,70200A0245P980,70200A0245P980,,4,138,,,CIL 70200A0245P980,CIL 70200A0245P980,,1,2,,,24/04/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
250078,ES050A0102P974,ES050A0102P974,,3,140,,,CIL ES050A0102P974,CIL ES050A0102P974,,1,2,,,04/04/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa Cromada, Tapas y Cab. Pistón acero, Tapa Guía/Charnela Hembra, Horquilla Macho acero",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
250123,40100A0165P987,40100A0165P987,,4,186,,,CIL 40100A0165P987,CIL 40100A0165P987,,1,2,,,13/05/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
250142,40125A0750P991,40125A0750P991,,4,186,,,CIL 40125A0750P991,CIL 40125A0750P991,,1,2,,,21/05/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Brida Del. AA, Horquilla AG, Electroválvula 5/2 1/2"" ATEX22",,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
250170,30080A0750P993,30080A0750P993,,5,140,,,CIL 30080A0750P993,CIL 30080A0750P993,,1,2,,,27/05/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa cromada, Tapas y Pistón acero, Vástago 153 mm más largo, Horquilla ""AG"", Charnela Hembra ""AD""",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
250182,20040A0125P999,20040A0125P999,,5,140,,,CIL 20040A0125P999,CIL 20040A0125P999,,1,2,,,03/12/1998 0:00,,,,,1.0,1.0,,,,,,,,,,,,,,S,,,,"Camisa Aluminio, Vástago especial (más largo)",,,,2,1,,1.0,,1.0,,,,,,,,,,,,,,,,
250191,70160A0125P998,70160A0125P998,,4,138,,,CIL 70160A0125P998,CIL 70160A0125P998,,1,2,,,05/06/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa, Tapas y Cab. Pistón acero, Vitón",,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
250245,40100A0250P013,40100A0250P013,,4,186,,,CIL 40100A0250P013,CIL 40100A0250P013,,1,2,,,02/05/2012 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
250286,70320A0235P004,70320A0235P004,,4,138,,,CIL 70320A0235P004,CIL 70320A0235P004,,1,2,,,01/07/2014 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa, Tapas y Pistón acero, Cab. Rótula ""AH"", Artic. Macho ""AC"" acero, Vitón",,,,2,1,,1.0,,2.0,,,,,,,,,,,,,,,,
